student_id,cgpa,skills,projects_count,domain_interest,certifications,experience_level,communication_skill,hackathons,github_score,internship_role
15057,7.97,React|Node.js,6,Data Analysis,4,Intermediate,10,1,94,Data Analyst Intern
15058,9.73,Python|ML|Pandas,6,Data Science,0,Beginner,6,2,52,Data Science Intern
15059,9.39,HTML|CSS|Bootstrap,3,Software Development,0,Intermediate,9,0,67,SDE Intern
15060,8.99,Python|ML|Data Analysis,5,Machine Learning,0,Beginner,5,5,81,ML Intern
15061,8.5,React|Node.js,5,Machine Learning,3,Intermediate,4,0,45,ML Intern
15062,6.03,C++|DSA,6,Data Analysis,1,Advanced,8,1,93,Data Analyst Intern
15063,8.46,HTML|CSS|Bootstrap,3,Data Analysis,1,Intermediate,5,4,58,Data Analyst Intern
15064,7.22,Python|DL|NLP,3,AI,5,Advanced,9,3,49,AI Intern
15065,6.59,Python|DL|NLP,1,Software Development,0,Intermediate,6,5,84,SDE Intern
15066,9.14,HTML|CSS|Bootstrap,3,Data Science,0,Advanced,10,4,42,Data Science Intern
15067,6.98,C|C++|DSA,1,Data Science,0,Beginner,6,1,84,Data Science Intern
15068,7.75,Python|SQL|Tableau,4,Machine Learning,5,Advanced,4,2,70,ML Intern
15069,7.75,C|C++|DSA,4,Data Science,2,Advanced,4,1,30,Data Science Intern
15070,7.88,Python|DL|NLP,2,AI,2,Advanced,7,1,72,AI Intern
15071,6.56,C|C++|DSA,1,Machine Learning,4,Advanced,6,0,76,ML Intern
15072,8.29,Python|DL|NLP,2,Machine Learning,0,Beginner,4,0,74,ML Intern
15073,6.12,HTML|CSS|JS,3,Software Development,4,Advanced,10,1,98,SDE Intern
15074,9.15,Python|ML|Data Analysis,6,Machine Learning,2,Intermediate,10,2,30,ML Intern
15075,7.12,Python|DL|NLP,4,Software Development,1,Beginner,6,2,33,SDE Intern
15076,6.82,HTML|CSS|Bootstrap,2,Web Development,2,Beginner,10,1,71,Frontend Intern
15077,7.8,Python|ML|Pandas,1,Data Science,5,Advanced,4,5,66,Data Science Intern
15078,6.42,Python|DL|NLP,3,Machine Learning,0,Beginner,10,1,47,ML Intern
15079,7.85,Python|ML|Data Analysis,4,Software Development,1,Beginner,7,1,77,SDE Intern
15080,9.78,Python|DL|NLP,4,AI,4,Intermediate,8,2,70,AI Intern
15081,8.63,Python|AI|Deep Learning,3,Data Analysis,0,Intermediate,7,2,48,Data Analyst Intern
15082,6.95,Python|ML|Pandas,2,Data Science,3,Beginner,5,5,78,Data Science Intern
15083,9.75,Python|ML|Data Analysis,3,Web Development,4,Beginner,10,5,52,Frontend Intern
15084,9.7,HTML|CSS|JS,5,Data Science,4,Intermediate,8,0,31,Data Science Intern
15085,8.73,HTML|CSS|Bootstrap,4,Data Science,0,Advanced,8,4,83,Data Science Intern
15086,8.25,Python|ML|Data Analysis,1,AI,4,Advanced,5,1,41,AI Intern
15087,7.83,Python|ML|Data Analysis,1,Machine Learning,3,Beginner,5,4,85,ML Intern
15088,7.46,Python|ML|Pandas,1,Software Development,0,Beginner,5,0,56,SDE Intern
15089,6.95,Python|SQL|Tableau,6,Machine Learning,2,Intermediate,4,5,78,ML Intern
15090,6.37,Python|ML|Data Analysis,4,Web Development,5,Advanced,6,0,37,Full Stack Intern
15091,6.02,C++|DSA,5,Data Science,5,Intermediate,10,0,41,Data Science Intern
15092,6.54,Python|SQL|Tableau,4,Data Analysis,4,Intermediate,10,0,60,Data Analyst Intern
15093,9.4,Python|ML|Data Analysis,2,Data Analysis,0,Intermediate,7,2,97,Data Analyst Intern
15094,6.02,HTML|CSS|JS,2,AI,0,Advanced,7,0,53,AI Intern
15095,8.46,HTML|CSS|Bootstrap,6,Machine Learning,4,Advanced,8,1,96,ML Intern
15096,9.77,Python|ML|Pandas,3,Web Development,5,Beginner,9,2,84,Full Stack Intern
15097,8.91,HTML|CSS|Bootstrap,6,Data Science,1,Beginner,9,4,32,Data Science Intern
15098,6.14,Python|AI|Deep Learning,2,Web Development,3,Beginner,5,2,80,Frontend Intern
15099,9.53,Python|AI|Deep Learning,3,Software Development,2,Beginner,7,3,76,SDE Intern
15100,6.9,C|C++|DSA,4,Machine Learning,3,Beginner,9,3,49,ML Intern
15101,7.96,HTML|CSS|JS,5,Software Development,5,Advanced,9,4,35,SDE Intern
15102,6.52,C++|DSA,1,AI,0,Advanced,9,4,89,AI Intern
15103,8.65,Python|DL|NLP,2,Data Analysis,5,Beginner,10,5,70,Data Analyst Intern
15104,8.4,Python|DL|NLP,1,Data Science,2,Intermediate,5,3,72,Data Science Intern
15105,7.78,Python|DL|NLP,6,Web Development,5,Intermediate,5,5,69,Full Stack Intern
15106,7.0,Python|DL|NLP,6,Software Development,3,Beginner,7,4,91,SDE Intern
15107,8.3,Python|DL|NLP,4,AI,1,Advanced,9,0,75,AI Intern
15108,7.5,HTML|CSS|Bootstrap,1,Web Development,1,Intermediate,4,0,99,Frontend Intern
15109,8.08,Python|ML|Pandas,5,Machine Learning,2,Beginner,7,4,65,ML Intern
15110,6.42,HTML|CSS|Bootstrap,4,AI,4,Intermediate,7,4,60,AI Intern
15111,8.6,Python|DL|NLP,6,Data Analysis,2,Intermediate,8,1,45,Data Analyst Intern
15112,7.77,Python|ML|Data Analysis,3,Software Development,4,Beginner,5,0,59,SDE Intern
15113,8.55,Python|AI|Deep Learning,1,Data Science,5,Intermediate,9,1,59,Data Science Intern
15114,7.53,HTML|CSS|JS,4,Data Science,0,Advanced,8,5,100,Data Science Intern
15115,7.18,C++|DSA,5,AI,1,Beginner,9,3,71,AI Intern
15116,6.6,HTML|CSS|JS,4,Data Science,4,Beginner,5,0,90,Data Science Intern
15117,8.92,Python|ML|Pandas,4,Data Science,4,Advanced,5,4,49,Data Science Intern
15118,7.75,Python|AI|Deep Learning,3,AI,0,Advanced,10,4,66,AI Intern
15119,7.9,Python|ML|Pandas,4,Machine Learning,1,Intermediate,9,2,54,ML Intern
15120,7.5,C++|DSA,5,Web Development,5,Beginner,10,2,75,Full Stack Intern
15121,8.36,Python|ML|Data Analysis,4,Software Development,2,Beginner,10,3,77,SDE Intern
15122,8.82,React|Node.js,4,Machine Learning,5,Beginner,4,2,78,ML Intern
15123,9.76,Python|SQL|Tableau,6,Machine Learning,2,Advanced,10,0,54,ML Intern
15124,9.76,HTML|CSS|JS,2,AI,4,Beginner,4,1,38,AI Intern
15125,9.33,Python|DL|NLP,1,Web Development,2,Beginner,5,1,77,Frontend Intern
15126,6.09,Python|ML|Pandas,1,Software Development,4,Beginner,8,1,49,SDE Intern
15127,9.07,HTML|CSS|JS,2,Data Science,1,Intermediate,7,5,84,Data Science Intern
15128,6.68,Python|DL|NLP,3,Web Development,0,Advanced,6,0,32,Frontend Intern
15129,8.04,HTML|CSS|JS,3,Web Development,0,Intermediate,7,1,71,Full Stack Intern
15130,9.52,React|Node.js,4,Data Analysis,2,Intermediate,4,4,71,Data Analyst Intern
15131,9.23,Python|DL|NLP,4,AI,5,Intermediate,4,3,52,AI Intern
15132,7.51,Python|DL|NLP,1,Machine Learning,3,Beginner,9,4,86,ML Intern
15133,6.13,React|Node.js,5,Machine Learning,2,Beginner,5,4,73,ML Intern
15134,9.75,C|C++|DSA,2,Machine Learning,1,Advanced,7,4,36,ML Intern
15135,7.32,Python|ML|Data Analysis,2,Web Development,3,Advanced,8,3,91,Frontend Intern
15136,7.21,C|C++|DSA,1,Web Development,1,Advanced,7,2,79,Frontend Intern
15137,7.85,HTML|CSS|JS,4,Web Development,1,Intermediate,5,5,41,Frontend Intern
15138,6.35,Python|ML|Data Analysis,6,Machine Learning,0,Intermediate,6,5,60,ML Intern
15139,7.37,Python|ML|Pandas,5,Data Analysis,4,Advanced,9,3,43,Data Analyst Intern
15140,6.21,React|Node.js,4,Data Science,0,Beginner,8,3,35,Data Science Intern
15141,7.83,C++|DSA,3,Machine Learning,0,Beginner,6,4,57,ML Intern
15142,6.75,HTML|CSS|JS,2,Data Analysis,3,Intermediate,8,0,72,Data Analyst Intern
15143,9.64,Python|DL|NLP,2,Data Science,5,Advanced,4,4,69,Data Science Intern
15144,9.17,HTML|CSS|Bootstrap,1,Machine Learning,1,Beginner,8,0,48,ML Intern
15145,6.85,Python|AI|Deep Learning,6,Data Science,1,Intermediate,8,3,30,Data Science Intern
15146,7.61,Python|ML|Data Analysis,5,Web Development,1,Advanced,10,0,85,Frontend Intern
15147,7.09,Python|DL|NLP,5,Machine Learning,0,Beginner,6,5,40,ML Intern
15148,8.2,React|Node.js,6,Machine Learning,1,Advanced,4,2,81,ML Intern
15149,8.6,Python|ML|Data Analysis,2,Data Analysis,5,Intermediate,9,5,45,Data Analyst Intern
15150,6.31,React|Node.js,2,Software Development,2,Intermediate,10,0,73,SDE Intern
15151,6.92,Python|SQL|Tableau,3,Data Science,2,Beginner,10,1,66,Data Science Intern
15152,6.05,Python|DL|NLP,4,AI,3,Advanced,10,2,66,AI Intern
15153,7.56,Python|ML|Data Analysis,4,Data Analysis,2,Intermediate,8,2,38,Data Analyst Intern
15154,9.4,C|C++|DSA,2,Data Science,3,Intermediate,10,2,40,Data Science Intern
15155,6.97,HTML|CSS|JS,3,Machine Learning,5,Advanced,10,1,98,ML Intern
15156,8.31,Python|DL|NLP,2,AI,2,Intermediate,10,1,62,AI Intern
15157,7.7,C|C++|DSA,1,Web Development,0,Intermediate,6,0,46,Full Stack Intern
15158,9.48,Python|SQL|Tableau,1,Web Development,1,Advanced,8,2,35,Frontend Intern
15159,8.25,C++|DSA,4,Data Science,2,Advanced,9,1,58,Data Science Intern
15160,7.44,Python|ML|Pandas,5,Web Development,3,Intermediate,6,5,75,Full Stack Intern
15161,7.7,Python|DL|NLP,2,Data Science,5,Advanced,8,4,50,Data Science Intern
15162,8.0,Python|ML|Pandas,1,Machine Learning,4,Beginner,7,2,95,ML Intern
15163,8.73,C++|DSA,5,Web Development,2,Intermediate,4,3,58,Full Stack Intern
15164,6.1,Python|ML|Pandas,4,Machine Learning,1,Beginner,10,5,33,ML Intern
15165,8.04,Python|AI|Deep Learning,4,Data Analysis,1,Advanced,7,2,64,Data Analyst Intern
15166,8.09,Python|DL|NLP,1,AI,4,Intermediate,9,5,55,AI Intern
15167,6.28,HTML|CSS|JS,2,Data Analysis,4,Beginner,10,3,63,Data Analyst Intern
15168,7.92,Python|ML|Pandas,2,Machine Learning,2,Beginner,8,0,94,ML Intern
15169,6.21,C++|DSA,4,Software Development,4,Intermediate,4,4,53,SDE Intern
15170,7.8,HTML|CSS|Bootstrap,4,Data Science,1,Intermediate,7,4,100,Data Science Intern
15171,7.55,C|C++|DSA,2,Web Development,4,Intermediate,7,1,42,Full Stack Intern
15172,6.98,Python|SQL|Tableau,6,Machine Learning,1,Advanced,4,3,52,ML Intern
15173,7.33,C|C++|DSA,1,Machine Learning,1,Beginner,9,3,49,ML Intern
15174,8.47,Python|DL|NLP,2,Web Development,5,Intermediate,7,4,79,Frontend Intern
15175,8.89,Python|DL|NLP,3,Machine Learning,5,Intermediate,5,1,83,ML Intern
15176,9.41,React|Node.js,3,Software Development,1,Advanced,10,0,32,SDE Intern
15177,8.89,Python|DL|NLP,3,AI,5,Intermediate,6,0,43,AI Intern
15178,8.68,HTML|CSS|JS,1,AI,2,Beginner,9,0,81,AI Intern
15179,7.34,HTML|CSS|Bootstrap,1,AI,2,Intermediate,8,1,90,AI Intern
15180,6.01,C|C++|DSA,3,Web Development,4,Advanced,10,4,99,Frontend Intern
15181,7.94,C++|DSA,4,Data Science,1,Advanced,4,4,59,Data Science Intern
15182,9.79,Python|AI|Deep Learning,5,Web Development,1,Intermediate,7,5,38,Full Stack Intern
15183,8.05,HTML|CSS|JS,4,Data Analysis,4,Beginner,10,0,32,Data Analyst Intern
15184,6.38,React|Node.js,3,Web Development,1,Advanced,8,5,65,Full Stack Intern
15185,6.09,HTML|CSS|JS,1,Machine Learning,0,Beginner,10,1,59,ML Intern
15186,7.24,Python|DL|NLP,1,Web Development,0,Advanced,4,4,70,Full Stack Intern
15187,7.27,React|Node.js,3,Data Science,2,Intermediate,4,3,30,Data Science Intern
15188,6.07,Python|DL|NLP,5,Data Analysis,0,Intermediate,9,2,46,Data Analyst Intern
15189,9.74,C++|DSA,3,Machine Learning,4,Beginner,5,2,33,ML Intern
15190,6.21,Python|ML|Pandas,2,Web Development,1,Intermediate,7,0,91,Full Stack Intern
15191,6.96,Python|AI|Deep Learning,2,Software Development,1,Intermediate,10,0,54,SDE Intern
15192,8.1,HTML|CSS|Bootstrap,1,Machine Learning,3,Intermediate,4,2,56,ML Intern
15193,6.95,Python|SQL|Tableau,6,Data Analysis,2,Beginner,9,5,76,Data Analyst Intern
15194,6.75,Python|SQL|Tableau,2,Web Development,0,Advanced,7,5,99,Full Stack Intern
15195,8.99,React|Node.js,1,Data Science,3,Beginner,6,0,78,Data Science Intern
15196,8.32,Python|ML|Data Analysis,5,Software Development,0,Intermediate,4,0,76,SDE Intern
15197,7.28,C|C++|DSA,6,Data Science,2,Advanced,10,5,65,Data Science Intern
15198,6.94,React|Node.js,2,Data Science,1,Intermediate,4,3,67,Data Science Intern
15199,6.9,Python|ML|Data Analysis,6,Data Analysis,5,Intermediate,6,4,62,Data Analyst Intern
15200,8.22,Python|ML|Pandas,2,AI,4,Advanced,7,2,70,AI Intern
15201,6.79,C|C++|DSA,1,Data Analysis,5,Beginner,9,3,35,Data Analyst Intern
15202,6.28,C++|DSA,6,AI,5,Intermediate,6,4,49,AI Intern
15203,6.54,Python|ML|Pandas,4,Machine Learning,3,Advanced,9,4,96,ML Intern
15204,8.76,React|Node.js,6,Machine Learning,0,Advanced,4,0,49,ML Intern
15205,9.02,Python|SQL|Tableau,3,Web Development,4,Advanced,8,1,62,Full Stack Intern
15206,9.53,Python|DL|NLP,1,Software Development,2,Beginner,10,0,50,SDE Intern
15207,7.02,HTML|CSS|JS,3,Data Science,1,Intermediate,6,1,72,Data Science Intern
15208,8.8,C|C++|DSA,5,Machine Learning,0,Beginner,6,0,75,ML Intern
15209,9.25,C|C++|DSA,4,Web Development,2,Intermediate,7,1,97,Frontend Intern
15210,6.37,Python|AI|Deep Learning,5,Data Analysis,4,Beginner,5,5,100,Data Analyst Intern
15211,7.28,HTML|CSS|Bootstrap,1,Data Science,3,Advanced,8,0,65,Data Science Intern
15212,6.2,Python|DL|NLP,5,Machine Learning,5,Beginner,4,3,90,ML Intern
15213,9.32,HTML|CSS|Bootstrap,4,Web Development,2,Advanced,8,2,59,Full Stack Intern
15214,9.55,Python|DL|NLP,4,Data Analysis,0,Beginner,7,2,88,Data Analyst Intern
15215,7.41,React|Node.js,3,Machine Learning,2,Intermediate,6,3,85,ML Intern
15216,8.09,C|C++|DSA,6,Web Development,2,Intermediate,5,3,67,Full Stack Intern
15217,8.96,Python|AI|Deep Learning,1,AI,1,Intermediate,9,1,79,AI Intern
15218,8.73,React|Node.js,2,Software Development,5,Beginner,4,1,65,SDE Intern
15219,7.49,Python|DL|NLP,5,Web Development,4,Advanced,10,5,66,Full Stack Intern
15220,8.38,Python|ML|Data Analysis,6,Data Analysis,4,Advanced,4,2,97,Data Analyst Intern
15221,9.55,C|C++|DSA,4,Machine Learning,2,Intermediate,7,4,59,ML Intern
15222,7.81,Python|AI|Deep Learning,6,Web Development,3,Beginner,6,0,39,Full Stack Intern
15223,7.41,Python|DL|NLP,4,Web Development,3,Advanced,10,0,65,Frontend Intern
15224,8.44,C|C++|DSA,3,Data Analysis,0,Advanced,7,2,87,Data Analyst Intern
15225,9.32,HTML|CSS|JS,1,Data Science,2,Intermediate,9,2,89,Data Science Intern
15226,6.17,Python|SQL|Tableau,2,Software Development,0,Beginner,7,1,82,SDE Intern
15227,6.28,C++|DSA,3,Machine Learning,4,Beginner,9,5,79,ML Intern
15228,7.88,Python|SQL|Tableau,2,Software Development,5,Beginner,10,1,52,SDE Intern
15229,9.08,C|C++|DSA,6,Web Development,4,Advanced,4,3,41,Full Stack Intern
15230,7.7,React|Node.js,5,Machine Learning,0,Beginner,9,3,72,ML Intern
15231,8.6,Python|ML|Pandas,6,AI,1,Intermediate,8,1,38,AI Intern
15232,7.26,Python|DL|NLP,5,Software Development,5,Advanced,6,0,45,SDE Intern
15233,7.3,Python|DL|NLP,1,Machine Learning,3,Beginner,9,1,74,ML Intern
15234,6.31,Python|SQL|Tableau,3,Data Analysis,0,Advanced,7,3,52,Data Analyst Intern
15235,8.86,Python|ML|Pandas,1,Machine Learning,4,Beginner,4,4,40,ML Intern
15236,7.12,HTML|CSS|JS,6,Machine Learning,3,Advanced,8,3,40,ML Intern
15237,7.03,React|Node.js,2,Data Science,2,Advanced,5,5,89,Data Science Intern
15238,6.54,HTML|CSS|JS,2,AI,1,Advanced,5,4,32,AI Intern
15239,8.36,Python|ML|Pandas,5,AI,0,Intermediate,8,1,74,AI Intern
15240,6.11,HTML|CSS|Bootstrap,6,Software Development,0,Advanced,9,1,77,SDE Intern
15241,7.45,HTML|CSS|JS,6,Web Development,2,Intermediate,5,2,97,Frontend Intern
15242,9.11,Python|ML|Pandas,3,Software Development,0,Advanced,4,5,51,SDE Intern
15243,7.91,Python|ML|Data Analysis,1,Software Development,0,Intermediate,10,0,34,SDE Intern
15244,8.45,Python|DL|NLP,5,Data Science,4,Advanced,5,5,72,Data Science Intern
15245,7.16,HTML|CSS|JS,2,AI,1,Advanced,7,2,36,AI Intern
15246,6.77,Python|ML|Data Analysis,1,Data Analysis,5,Beginner,8,5,85,Data Analyst Intern
15247,9.0,Python|DL|NLP,4,Data Science,4,Intermediate,10,0,49,Data Science Intern
15248,9.74,HTML|CSS|JS,5,Data Analysis,1,Intermediate,10,0,97,Data Analyst Intern
15249,6.85,C|C++|DSA,1,Software Development,4,Beginner,8,2,42,SDE Intern
15250,7.71,Python|SQL|Tableau,5,Machine Learning,1,Intermediate,8,2,61,ML Intern
15251,8.32,C|C++|DSA,1,Software Development,3,Beginner,6,0,63,SDE Intern
15252,6.41,Python|ML|Data Analysis,1,Web Development,3,Beginner,8,2,67,Full Stack Intern
15253,9.09,Python|ML|Data Analysis,3,Machine Learning,1,Advanced,5,4,48,ML Intern
15254,9.17,C|C++|DSA,1,Data Science,5,Beginner,5,3,84,Data Science Intern
15255,9.26,HTML|CSS|Bootstrap,4,AI,0,Advanced,10,2,90,AI Intern
15256,6.72,Python|SQL|Tableau,1,Web Development,5,Advanced,8,4,84,Frontend Intern
15257,6.4,C|C++|DSA,1,AI,1,Intermediate,4,0,47,AI Intern
15258,8.85,Python|DL|NLP,4,Machine Learning,5,Intermediate,8,2,95,ML Intern
15259,9.45,Python|SQL|Tableau,1,Data Analysis,0,Beginner,7,4,77,Data Analyst Intern
15260,9.04,HTML|CSS|Bootstrap,2,Software Development,3,Intermediate,4,3,78,SDE Intern
15261,6.89,Python|SQL|Tableau,2,Web Development,1,Intermediate,6,4,85,Frontend Intern
15262,7.56,HTML|CSS|Bootstrap,2,Data Analysis,2,Intermediate,7,0,43,Data Analyst Intern
15263,7.43,Python|SQL|Tableau,1,Web Development,5,Intermediate,10,3,71,Full Stack Intern
15264,6.05,React|Node.js,6,Data Analysis,4,Advanced,7,4,70,Data Analyst Intern
15265,7.28,Python|ML|Data Analysis,5,AI,0,Beginner,5,3,80,AI Intern
15266,6.9,HTML|CSS|Bootstrap,6,Software Development,4,Beginner,9,0,83,SDE Intern
15267,6.58,Python|AI|Deep Learning,5,Software Development,2,Intermediate,7,4,90,SDE Intern
15268,7.47,HTML|CSS|Bootstrap,2,Software Development,0,Advanced,4,1,44,SDE Intern
15269,6.64,Python|ML|Pandas,5,Machine Learning,0,Beginner,8,2,47,ML Intern
15270,6.43,C|C++|DSA,5,Data Science,0,Intermediate,5,3,90,Data Science Intern
15271,8.23,Python|SQL|Tableau,4,Data Science,1,Intermediate,7,5,47,Data Science Intern
15272,6.82,React|Node.js,6,Data Science,2,Advanced,6,1,34,Data Science Intern
15273,8.07,React|Node.js,4,Machine Learning,1,Advanced,6,0,69,ML Intern
15274,6.78,HTML|CSS|Bootstrap,1,Data Science,4,Beginner,7,1,85,Data Science Intern
15275,9.66,Python|ML|Pandas,2,Data Science,1,Intermediate,4,0,74,Data Science Intern
15276,7.98,C|C++|DSA,6,Web Development,0,Intermediate,8,5,100,Frontend Intern
15277,8.44,HTML|CSS|JS,6,Data Analysis,0,Advanced,8,4,51,Data Analyst Intern
15278,9.09,Python|AI|Deep Learning,4,Machine Learning,2,Intermediate,9,4,63,ML Intern
15279,7.31,Python|AI|Deep Learning,2,Software Development,3,Advanced,7,4,49,SDE Intern
15280,9.1,C|C++|DSA,5,AI,1,Beginner,6,0,35,AI Intern
15281,8.7,Python|ML|Data Analysis,4,Software Development,3,Advanced,10,4,32,SDE Intern
15282,9.46,Python|SQL|Tableau,4,AI,3,Intermediate,5,3,35,AI Intern
15283,7.81,HTML|CSS|JS,5,AI,0,Intermediate,5,5,49,AI Intern
15284,7.73,HTML|CSS|Bootstrap,5,Data Analysis,4,Advanced,10,0,56,Data Analyst Intern
15285,6.33,C|C++|DSA,1,Software Development,3,Advanced,8,4,97,SDE Intern
15286,6.83,C++|DSA,3,Data Science,2,Intermediate,6,5,94,Data Science Intern
15287,9.3,Python|DL|NLP,3,AI,4,Intermediate,7,4,79,AI Intern
15288,7.34,Python|DL|NLP,2,Software Development,2,Beginner,4,3,100,SDE Intern
15289,9.44,Python|ML|Pandas,1,Data Science,1,Beginner,6,2,79,Data Science Intern
15290,8.4,HTML|CSS|JS,3,AI,4,Intermediate,7,0,36,AI Intern
15291,6.08,C++|DSA,4,Web Development,5,Advanced,4,3,90,Frontend Intern
15292,9.07,Python|DL|NLP,2,Machine Learning,4,Advanced,5,4,64,ML Intern
15293,8.23,React|Node.js,5,Data Science,0,Intermediate,4,1,73,Data Science Intern
15294,9.29,Python|ML|Data Analysis,2,Software Development,0,Advanced,9,1,79,SDE Intern
15295,7.89,Python|ML|Pandas,1,Web Development,4,Advanced,10,1,98,Full Stack Intern
15296,8.12,Python|ML|Data Analysis,5,AI,4,Intermediate,9,0,94,AI Intern
15297,8.95,Python|DL|NLP,6,Data Science,1,Beginner,4,0,40,Data Science Intern
15298,6.39,Python|ML|Pandas,2,Data Analysis,5,Advanced,8,0,86,Data Analyst Intern
15299,9.53,Python|SQL|Tableau,3,Web Development,4,Advanced,6,5,80,Frontend Intern
15300,6.6,React|Node.js,4,Data Analysis,1,Beginner,6,1,78,Data Analyst Intern
15301,6.81,C|C++|DSA,1,AI,0,Beginner,6,4,37,AI Intern
15302,7.05,C|C++|DSA,2,Data Science,0,Beginner,6,4,39,Data Science Intern
15303,8.44,HTML|CSS|JS,5,Data Analysis,2,Intermediate,4,4,34,Data Analyst Intern
15304,6.1,C++|DSA,6,Web Development,4,Intermediate,10,2,53,Frontend Intern
15305,8.13,HTML|CSS|Bootstrap,4,AI,1,Beginner,10,3,71,AI Intern
15306,7.63,Python|DL|NLP,2,AI,2,Intermediate,6,2,52,AI Intern
15307,8.21,Python|SQL|Tableau,2,Machine Learning,3,Beginner,6,2,47,ML Intern
15308,6.8,Python|ML|Data Analysis,1,AI,0,Beginner,7,3,91,AI Intern
15309,7.55,Python|DL|NLP,4,Data Analysis,2,Beginner,6,0,78,Data Analyst Intern
15310,9.76,Python|ML|Pandas,6,Web Development,5,Intermediate,8,0,38,Full Stack Intern
15311,8.41,C|C++|DSA,2,AI,0,Beginner,7,5,96,AI Intern
15312,7.78,C++|DSA,5,Machine Learning,5,Advanced,7,2,69,ML Intern
15313,6.82,HTML|CSS|JS,4,Software Development,0,Intermediate,5,2,38,SDE Intern
15314,9.16,Python|ML|Pandas,1,Data Science,3,Beginner,5,4,69,Data Science Intern
15315,6.02,Python|SQL|Tableau,1,Data Analysis,3,Intermediate,8,4,84,Data Analyst Intern
15316,8.31,Python|DL|NLP,2,Software Development,0,Beginner,4,2,73,SDE Intern
15317,9.43,HTML|CSS|JS,2,AI,0,Beginner,8,5,72,AI Intern
15318,9.31,Python|ML|Data Analysis,1,Data Science,0,Advanced,8,2,74,Data Science Intern
15319,8.58,Python|SQL|Tableau,4,AI,0,Advanced,10,4,46,AI Intern
15320,7.55,Python|DL|NLP,2,Data Science,3,Beginner,7,4,52,Data Science Intern
15321,8.9,HTML|CSS|JS,5,AI,5,Intermediate,4,1,89,AI Intern
15322,6.71,Python|DL|NLP,3,Machine Learning,3,Beginner,7,0,67,ML Intern
15323,9.8,Python|ML|Pandas,3,Data Analysis,5,Beginner,6,4,31,Data Analyst Intern
15324,8.17,Python|SQL|Tableau,5,Data Science,2,Beginner,7,1,84,Data Science Intern
15325,8.13,C|C++|DSA,5,Web Development,1,Intermediate,10,3,77,Full Stack Intern
15326,6.47,C++|DSA,1,Web Development,1,Advanced,9,5,78,Full Stack Intern
15327,8.33,HTML|CSS|Bootstrap,6,Data Analysis,0,Intermediate,6,5,87,Data Analyst Intern
15328,7.92,C++|DSA,6,Data Analysis,0,Intermediate,6,0,74,Data Analyst Intern
15329,8.08,C|C++|DSA,2,AI,5,Beginner,8,5,35,AI Intern
15330,7.28,Python|ML|Data Analysis,5,AI,2,Intermediate,9,1,52,AI Intern
15331,9.66,HTML|CSS|Bootstrap,6,AI,5,Advanced,5,1,74,AI Intern
15332,7.75,Python|AI|Deep Learning,1,Web Development,1,Beginner,7,3,54,Full Stack Intern
15333,7.75,Python|AI|Deep Learning,4,Web Development,5,Advanced,4,0,42,Full Stack Intern
15334,6.2,HTML|CSS|JS,6,Data Analysis,4,Advanced,9,2,91,Data Analyst Intern
15335,7.73,Python|DL|NLP,2,Data Science,4,Beginner,9,3,65,Data Science Intern
15336,7.99,Python|SQL|Tableau,3,Web Development,5,Advanced,6,2,73,Frontend Intern
15337,9.66,C++|DSA,5,Software Development,1,Intermediate,6,5,73,SDE Intern
15338,9.31,Python|ML|Pandas,1,AI,0,Beginner,10,1,93,AI Intern
15339,8.33,C|C++|DSA,2,Software Development,3,Intermediate,9,1,71,SDE Intern
