Student_ID,Study_Hours,Attendance,Previous_GPA,Assignments_Completed,Class_Participation,Sleep_Hours,Internet_Usage,Extra_Activities,Stress_Level,Mock_Test_Score,Final_GPA,Performance
4208,4,81,9.35,10,1,5,5,1,6,53,6.96,Average
4209,4,71,5.58,8,9,7,4,1,9,95,6.73,Average
4210,1,91,8.89,8,3,6,3,0,9,67,6.02,Average
4211,9,92,8.84,7,9,5,3,0,8,68,8.98,Excellent
4212,4,94,8.17,5,4,7,5,0,8,82,6.87,Average
4213,7,58,7.1,5,9,6,7,0,1,79,7.98,Good
4214,3,80,4.66,8,8,6,5,1,7,62,6.2,Average
4215,3,56,6.93,4,7,7,5,1,1,83,6.48,Average
4216,8,58,5.96,5,4,6,5,0,9,77,6.76,Average
4217,8,62,8.36,4,9,8,7,0,3,88,8.4,Good
4218,1,52,8.17,4,4,5,7,0,1,82,5.75,Poor
4219,2,84,9.01,4,1,5,2,0,8,49,5.54,Poor
4220,8,82,4.08,4,6,6,1,0,7,66,7.05,Good
4221,1,70,8.45,10,4,7,1,1,2,47,6.31,Average
4222,8,80,9.16,7,3,4,5,1,7,83,8.17,Good
4223,8,83,8.34,7,5,6,1,0,5,92,8.55,Excellent
4224,2,81,4.72,10,3,4,5,0,7,43,5.46,Poor
4225,4,84,4.45,8,9,6,5,1,7,60,6.61,Average
4226,6,64,4.11,7,6,4,5,0,2,60,6.84,Average
4227,9,81,7.46,9,3,6,6,0,2,69,8.7,Excellent
4228,8,55,7.46,10,5,7,2,1,7,52,7.54,Good
4229,8,94,9.43,5,8,4,4,1,3,97,9.32,Excellent
4230,7,70,6.19,9,8,8,1,1,4,42,7.68,Good
4231,9,82,5.83,10,6,7,1,0,7,59,8.21,Good
4232,2,81,7.43,7,5,6,2,0,2,75,6.7,Average
4233,3,68,8.54,5,5,4,2,1,2,79,6.8,Average
4234,8,82,9.15,5,1,5,5,0,9,44,7.24,Good
4235,6,77,8.42,4,2,7,5,0,1,61,7.36,Good
4236,9,80,6.35,8,4,4,6,0,3,97,8.64,Excellent
4237,4,70,7.49,4,6,7,6,0,4,41,6.36,Average
4238,8,83,8.71,10,7,4,4,0,5,64,8.84,Excellent
4239,3,64,6.7,4,1,5,1,1,3,79,5.77,Poor
4240,3,63,5.19,9,8,8,2,0,9,63,5.89,Poor
4241,8,68,4.93,7,1,5,4,1,5,97,7.25,Good
4242,5,92,4.0,9,9,6,1,1,7,44,6.92,Average
4243,3,64,7.95,7,4,7,4,0,7,55,5.98,Poor
4244,1,55,4.61,9,7,8,4,1,9,92,5.21,Poor
4245,3,58,5.34,5,6,7,7,1,2,54,5.83,Poor
4246,9,86,5.64,7,9,4,5,0,3,90,8.94,Excellent
4247,5,69,7.08,7,2,6,4,1,4,52,6.56,Average
4248,2,83,6.19,9,7,6,5,0,8,50,6.05,Average
4249,7,87,7.71,6,5,7,1,0,1,55,8.14,Good
4250,2,75,4.31,5,7,6,6,1,9,57,5.11,Poor
4251,4,67,4.68,10,1,7,1,0,5,64,5.97,Poor
4252,7,77,6.75,5,9,4,5,1,4,86,8.06,Good
4253,4,58,5.85,10,1,4,6,1,8,77,5.86,Poor
4254,7,81,5.63,6,5,7,7,0,9,79,7.07,Good
4255,7,55,4.37,9,8,5,3,0,3,43,7.14,Good
4256,1,63,8.93,9,1,5,6,0,4,92,6.12,Average
4257,6,77,7.81,5,7,4,4,0,1,97,8.18,Good
4258,9,73,4.67,9,2,8,1,0,3,87,7.98,Good
4259,2,62,4.36,8,7,5,7,0,5,60,5.58,Poor
4260,3,92,9.36,8,7,7,4,0,8,50,7.05,Good
4261,5,61,7.75,10,9,4,7,0,1,97,8.25,Good
4262,9,68,6.3,6,6,6,6,0,1,91,8.53,Excellent
4263,4,70,7.86,7,4,6,3,0,3,98,7.18,Good
4264,1,76,8.16,8,7,5,4,1,9,73,6.04,Average
4265,4,68,8.29,10,7,8,3,1,9,69,6.94,Average
4266,6,73,6.63,9,4,5,2,0,1,93,7.93,Good
4267,5,75,6.36,6,2,8,3,0,4,43,6.35,Average
4268,1,94,4.06,10,9,5,1,0,8,53,5.88,Poor
4269,4,77,9.1,10,8,6,6,0,2,50,7.88,Good
4270,6,95,7.32,8,5,8,5,0,4,43,7.71,Good
4271,4,67,5.12,4,5,6,5,1,7,65,5.68,Poor
4272,9,93,9.06,6,1,7,4,0,7,42,8.01,Good
4273,5,85,9.03,5,9,7,6,0,5,95,8.07,Good
4274,8,91,9.44,10,8,4,7,1,7,93,9.33,Excellent
4275,9,78,8.81,8,5,6,2,0,6,96,8.88,Excellent
4276,5,66,9.49,5,6,6,4,0,2,76,7.6,Good
4277,6,53,5.35,6,8,4,3,1,9,77,6.45,Average
4278,1,93,8.63,8,6,7,5,0,5,80,6.82,Average
4279,7,94,8.53,5,4,7,3,0,2,43,8.03,Good
4280,4,78,5.27,7,3,8,5,1,6,65,6.12,Average
4281,2,53,4.54,10,7,8,5,0,5,78,5.81,Poor
4282,5,59,9.39,7,2,7,5,1,2,84,7.33,Good
4283,3,74,5.63,4,7,5,6,0,7,81,5.97,Poor
4284,6,80,8.79,9,1,6,7,1,2,83,8.0,Good
4285,8,52,4.02,6,5,8,7,1,7,81,6.7,Average
4286,7,96,4.12,9,9,5,7,0,6,50,7.76,Good
4287,3,51,6.56,9,1,8,1,1,4,50,5.6,Poor
4288,8,74,5.31,5,8,4,6,1,4,93,7.99,Good
4289,2,98,7.79,4,9,6,3,0,6,77,6.83,Average
4290,9,55,7.11,6,9,8,7,1,9,77,7.81,Good
4291,4,75,4.43,7,8,7,6,1,6,59,6.32,Average
4292,1,57,4.89,9,4,4,7,0,6,65,5.04,Poor
4293,8,84,6.13,5,7,4,4,1,1,77,8.38,Good
4294,7,76,5.02,9,1,7,2,0,5,51,6.87,Average
4295,5,74,8.36,8,7,4,4,1,1,94,8.2,Good
4296,5,67,6.29,7,6,6,6,1,9,68,6.42,Average
4297,7,50,4.51,9,5,8,3,1,4,53,6.77,Average
4298,5,97,6.66,8,1,4,2,1,2,89,7.59,Good
4299,8,88,4.5,8,8,6,4,0,9,98,7.96,Good
4300,6,52,4.71,5,1,7,2,1,6,64,5.68,Poor
4301,5,53,5.32,5,1,8,3,0,3,94,6.12,Average
4302,9,90,8.73,8,3,7,5,0,2,90,9.24,Excellent
4303,2,86,9.09,4,8,8,3,1,6,81,6.79,Average
4304,1,64,8.54,9,8,4,7,0,6,81,6.44,Average
4305,8,57,5.84,8,7,4,1,1,9,78,7.32,Good
4306,3,87,5.5,8,5,8,2,0,5,65,6.44,Average
4307,7,99,7.02,5,8,6,3,1,9,49,7.6,Good
4308,8,68,7.97,9,2,6,5,0,5,53,7.7,Good
4309,6,96,9.46,6,8,6,5,0,2,44,8.46,Good
4310,9,75,4.72,7,2,5,3,1,1,96,8.12,Good
4311,7,88,4.27,5,5,6,4,1,9,61,6.67,Average
4312,5,59,7.82,9,4,4,3,0,7,50,6.59,Average
4313,8,87,8.58,9,1,5,5,0,3,68,8.44,Good
4314,2,63,8.65,10,5,6,3,0,6,46,6.2,Average
4315,7,98,7.73,4,7,4,1,0,4,91,8.42,Good
4316,4,90,9.25,7,1,5,4,0,9,57,6.56,Average
4317,9,68,6.81,5,2,4,3,0,2,70,7.84,Good
4318,1,79,9.03,5,9,8,5,1,4,82,6.75,Average
4319,7,54,9.32,6,5,4,3,1,1,59,7.85,Good
4320,6,80,8.66,10,7,5,7,1,7,96,8.3,Good
4321,8,56,5.7,10,2,6,3,0,4,74,7.43,Good
4322,5,68,5.08,4,7,5,2,0,5,46,6.19,Average
4323,1,80,7.01,10,7,6,3,1,1,69,6.83,Average
4324,1,88,6.49,4,7,6,1,1,2,43,5.94,Poor
4325,9,73,8.83,9,5,7,5,1,4,90,9.02,Excellent
4326,6,83,4.55,9,9,8,6,1,2,69,7.88,Good
4327,5,72,5.42,5,2,7,2,1,1,69,6.56,Average
4328,1,97,8.13,6,4,5,6,1,1,69,6.7,Average
4329,6,94,4.52,5,2,7,3,1,6,92,6.84,Average
4330,6,89,5.76,10,8,6,7,1,2,57,8.11,Good
4331,3,55,6.13,8,1,5,4,0,3,82,5.9,Poor
4332,8,87,7.42,9,9,7,1,1,5,85,8.97,Excellent
4333,1,90,4.87,8,5,4,1,1,3,49,5.82,Poor
4334,1,85,8.73,10,3,8,7,1,6,53,6.23,Average
4335,6,76,6.46,6,4,4,1,0,7,75,6.9,Average
4336,1,60,9.04,5,1,5,7,1,6,62,5.2,Poor
4337,6,54,6.57,9,3,7,2,0,2,51,6.94,Average
4338,1,66,5.51,6,8,6,7,0,9,51,5.01,Poor
4339,6,56,4.78,5,2,7,7,0,2,73,6.35,Average
4340,3,76,4.02,5,2,5,3,0,6,65,5.24,Poor
4341,8,96,6.93,8,9,5,1,0,9,45,8.17,Good
4342,6,64,4.59,7,5,5,3,1,9,76,6.31,Average
4343,1,95,6.15,10,5,5,4,1,2,90,6.87,Average
4344,5,62,7.24,4,1,7,7,0,9,92,5.96,Poor
4345,8,60,5.52,9,6,4,3,0,8,54,7.18,Good
4346,3,94,4.96,4,8,6,6,0,7,81,6.33,Average
4347,6,75,8.26,6,6,6,3,0,8,78,7.36,Good
4348,5,71,9.21,4,7,8,3,0,8,58,6.88,Average
4349,6,77,4.55,8,4,5,7,1,1,79,7.37,Good
4350,1,73,4.86,7,2,5,5,0,9,86,4.87,Poor
4351,7,78,9.28,9,1,5,6,0,6,62,7.76,Good
4352,9,58,4.21,10,6,4,2,0,1,75,8.16,Good
4353,2,91,9.38,5,9,5,7,1,1,52,7.34,Good
4354,5,53,4.03,5,5,8,3,1,7,70,5.63,Poor
4355,4,98,8.81,10,2,8,1,1,2,76,7.9,Good
4356,6,95,5.69,8,1,4,7,0,6,65,7.02,Good
4357,6,67,9.16,9,3,5,5,0,5,82,7.71,Good
4358,2,92,5.74,4,4,7,3,1,5,87,6.01,Average
4359,2,65,7.6,10,7,7,5,1,6,91,6.67,Average
4360,4,82,4.44,5,9,6,2,1,8,57,6.15,Average
4361,1,78,5.33,4,8,4,7,0,5,99,5.87,Poor
4362,9,88,8.26,8,9,7,5,0,8,86,9.07,Excellent
4363,7,59,6.91,5,7,6,1,1,5,96,7.55,Good
4364,7,58,9.1,6,8,8,3,1,6,72,7.82,Good
4365,3,80,6.36,7,8,6,1,0,8,79,6.51,Average
4366,3,77,8.78,4,1,5,7,1,2,71,6.45,Average
4367,1,52,6.47,10,9,5,7,0,7,43,5.53,Poor
4368,3,63,9.39,9,2,8,4,1,3,80,6.88,Average
4369,3,74,9.28,4,7,4,5,0,9,58,6.27,Average
4370,4,64,5.81,4,5,5,5,0,7,46,5.57,Poor
4371,4,51,8.87,4,4,5,5,1,3,86,6.6,Average
4372,3,73,8.66,10,1,6,6,0,8,74,6.38,Average
4373,8,63,5.16,8,1,6,7,0,2,65,7.27,Good
4374,8,97,7.43,8,3,6,7,1,8,83,8.17,Good
4375,1,56,4.4,9,1,7,2,0,7,62,4.51,Poor
4376,7,85,8.6,8,8,8,6,1,5,73,8.55,Excellent
4377,2,99,4.96,10,3,4,1,0,4,90,6.61,Average
4378,1,73,4.39,9,2,6,7,1,1,95,5.85,Poor
4379,3,76,6.2,9,6,4,4,0,4,46,6.47,Average
4380,4,86,7.17,8,4,6,2,0,6,50,6.7,Average
4381,6,87,8.7,5,4,5,2,1,6,90,7.7,Good
4382,5,79,9.36,8,2,4,3,1,2,47,7.45,Good
4383,4,76,6.42,5,2,7,7,0,9,52,5.59,Poor
4384,8,88,4.33,6,6,6,4,1,1,71,8.05,Good
4385,4,64,8.12,8,5,8,7,1,4,80,7.04,Good
4386,2,75,7.11,6,9,5,5,0,4,73,6.6,Average
4387,3,50,6.46,8,4,6,6,1,2,57,6.02,Average
4388,6,53,5.7,6,5,4,5,0,8,54,6.09,Average
4389,8,78,6.76,7,1,6,7,1,2,94,8.07,Good
4390,8,50,5.86,6,2,5,3,0,2,82,7.22,Good
4391,9,92,8.16,5,3,8,6,1,2,63,8.6,Excellent
4392,7,99,6.99,4,5,8,5,0,1,86,8.35,Good
4393,2,95,8.82,9,5,8,1,0,5,60,7.0,Good
4394,8,71,6.99,6,4,5,5,1,4,57,7.61,Good
4395,7,60,5.31,4,3,6,7,1,2,53,6.63,Average
4396,8,59,8.68,10,9,5,6,0,1,97,9.27,Excellent
4397,3,66,7.06,7,1,5,1,1,1,92,6.5,Average
4398,7,85,5.14,7,6,6,3,0,2,58,7.73,Good
4399,9,96,7.43,10,7,7,3,0,1,52,9.41,Excellent
4400,3,75,5.97,10,4,8,1,1,9,96,6.3,Average
4401,6,97,8.64,10,3,4,6,1,2,55,8.33,Good
4402,2,70,6.49,5,8,4,6,1,3,41,5.96,Poor
4403,2,62,8.0,10,9,6,5,0,9,96,6.64,Average
4404,5,58,4.53,5,1,4,3,1,5,73,5.66,Poor
4405,5,60,6.18,6,9,7,3,1,8,88,6.76,Average
4406,7,60,9.41,8,7,5,1,1,7,65,7.85,Good
4407,2,55,8.45,10,1,8,3,0,6,93,6.07,Average
4408,7,50,4.88,10,7,4,7,1,2,98,7.78,Good
4409,5,55,5.53,7,5,4,5,1,4,61,6.36,Average
4410,6,62,5.81,4,7,6,3,0,9,59,6.24,Average
4411,8,71,7.58,8,9,6,1,1,7,68,8.23,Good
4412,4,80,8.16,7,8,5,5,0,3,57,7.43,Good
4413,7,71,8.12,6,6,8,4,1,6,68,7.65,Good
4414,6,86,6.8,10,2,4,1,0,8,81,7.32,Good
4415,2,96,8.46,7,8,5,4,0,8,83,6.98,Average
4416,8,76,6.4,5,4,8,3,0,8,66,7.19,Good
4417,9,99,4.68,4,8,5,5,1,8,74,7.97,Good
4418,5,63,7.1,4,7,4,3,1,6,68,6.6,Average
4419,4,96,9.24,5,4,6,5,0,3,45,7.25,Good
4420,6,54,8.36,10,8,6,2,1,9,91,7.59,Good
4421,8,85,7.18,10,2,6,3,1,3,76,8.4,Good
4422,3,81,7.56,8,9,7,3,1,4,98,7.54,Good
4423,1,83,9.12,5,6,5,3,0,1,64,6.67,Average
4424,4,56,6.36,10,7,4,6,1,2,60,6.93,Average
4425,4,91,5.82,4,1,5,1,0,6,97,6.3,Average
4426,1,97,9.37,10,3,6,6,0,1,70,7.24,Good
4427,9,59,8.75,6,5,5,5,1,9,98,8.02,Good
4428,3,99,5.78,10,7,8,5,1,8,79,6.96,Average
4429,5,66,6.55,8,1,5,5,0,2,89,6.96,Average
4430,6,79,6.28,9,9,7,1,1,2,55,8.0,Good
4431,8,70,4.82,7,5,7,5,1,8,99,7.38,Good
4432,6,62,9.27,9,3,6,6,0,8,53,7.06,Good
4433,3,50,6.22,6,7,4,7,1,1,45,6.05,Average
4434,6,50,8.81,9,8,8,6,0,5,50,7.49,Good
4435,1,96,5.04,10,3,4,7,0,2,66,6.24,Average
4436,4,82,7.01,8,7,4,3,1,1,77,7.63,Good
4437,6,87,4.13,4,7,8,4,0,3,44,6.84,Average
4438,7,74,8.2,4,4,7,7,1,3,54,7.49,Good
4439,3,75,7.2,6,9,6,2,1,9,77,6.46,Average
4440,9,62,7.44,9,1,5,5,1,1,92,8.45,Good
4441,7,77,4.28,8,1,7,1,0,2,55,6.98,Average
4442,1,82,5.16,7,5,6,7,0,9,57,5.12,Poor
4443,2,86,4.41,10,3,7,1,0,5,92,6.17,Average
4444,1,90,5.59,9,9,8,5,1,9,72,6.09,Average
4445,9,79,7.45,9,5,4,4,1,6,74,8.51,Excellent
4446,9,98,7.11,7,7,8,6,0,3,94,9.31,Excellent
4447,7,97,7.37,5,1,5,5,1,8,91,7.45,Good
4448,3,57,7.02,10,2,8,1,1,9,63,5.64,Poor
4449,5,98,5.5,6,4,4,2,0,2,74,7.33,Good
4450,4,96,5.34,10,9,7,4,0,9,46,6.89,Average
4451,7,50,4.75,8,5,6,5,0,4,53,6.72,Average
4452,9,61,8.67,6,5,5,7,1,8,89,8.06,Good
4453,2,54,7.39,7,9,7,2,1,5,69,6.2,Average
4454,8,73,5.03,8,8,6,5,1,6,63,7.72,Good
4455,9,55,4.97,4,2,4,4,0,4,54,6.77,Average
4456,9,74,8.8,4,7,8,1,0,5,52,8.27,Good
4457,7,50,8.09,10,1,7,6,0,1,58,7.52,Good
4458,9,74,7.63,8,9,6,7,0,3,68,8.98,Excellent
4459,9,50,6.24,6,3,6,6,1,4,61,7.29,Good
4460,3,81,5.44,6,2,8,4,0,1,41,5.97,Poor
4461,4,91,9.39,4,4,7,3,1,3,78,7.4,Good
4462,2,91,8.38,4,4,7,6,0,4,52,6.27,Average
4463,3,52,5.66,7,3,4,5,1,9,75,5.19,Poor
4464,5,98,8.66,8,2,7,2,0,3,77,7.88,Good
4465,5,68,8.17,6,5,8,2,1,3,57,7.1,Good
4466,6,92,5.63,7,4,7,7,1,4,90,7.59,Good
4467,7,78,6.35,6,5,4,6,0,9,54,6.91,Average
4468,7,99,5.02,4,8,6,4,1,9,74,7.35,Good
4469,1,51,4.61,8,2,7,7,0,1,91,5.32,Poor
4470,2,58,7.98,5,9,8,4,1,8,56,5.78,Poor
4471,9,66,5.47,8,1,7,4,0,1,87,8.0,Good
4472,2,95,8.51,9,8,5,2,0,2,52,7.45,Good
4473,6,85,9.48,5,5,4,1,0,5,61,7.73,Good
4474,1,66,4.42,10,2,6,2,1,6,98,5.35,Poor
4475,3,98,6.6,10,8,5,1,1,2,93,7.93,Good
4476,2,61,8.41,7,5,8,7,0,5,91,6.36,Average
4477,3,69,8.34,5,3,7,7,1,3,79,6.48,Average
4478,5,99,8.18,5,7,4,7,0,7,60,7.44,Good
4479,6,52,5.92,7,4,7,4,1,1,65,6.91,Average
4480,9,92,6.5,8,6,7,3,0,5,85,8.79,Excellent
4481,4,99,7.27,7,8,7,2,0,3,43,7.49,Good
4482,7,53,9.36,9,1,7,4,0,2,46,7.52,Good
4483,6,66,5.8,4,2,4,2,0,3,49,6.32,Average
4484,2,99,9.08,10,8,5,4,0,4,54,7.56,Good
4485,8,86,5.48,4,7,8,2,1,2,65,7.98,Good
4486,7,95,9.44,10,9,5,5,1,2,55,9.33,Excellent
4487,7,91,7.69,5,2,4,2,1,3,79,7.87,Good
4488,8,64,6.55,7,8,8,5,1,2,73,8.23,Good
4489,1,82,7.37,7,6,6,1,0,6,56,5.93,Poor
4490,1,65,5.5,7,1,5,2,0,2,77,5.34,Poor
4491,8,60,5.51,9,4,4,1,0,1,55,7.67,Good
4492,4,69,4.62,9,2,4,3,1,8,73,5.79,Poor
4493,5,87,4.63,8,7,4,6,0,4,98,7.47,Good
4494,8,73,5.91,6,9,8,6,1,2,95,8.5,Excellent
4495,5,65,8.2,10,6,7,5,1,4,68,7.54,Good
4496,4,79,7.34,6,4,6,2,1,2,92,7.2,Good
4497,6,83,4.56,6,5,8,6,0,5,57,6.78,Average
4498,5,50,8.69,10,1,8,1,1,7,50,6.39,Average
4499,7,73,7.31,8,4,5,6,1,6,51,7.36,Good
4500,7,73,9.28,7,3,6,6,1,2,76,8.19,Good
4501,4,58,7.69,6,9,4,4,1,4,41,6.65,Average
4502,5,71,4.96,7,6,8,6,1,8,93,6.59,Average
4503,3,61,6.61,5,4,6,1,0,7,95,5.85,Poor
4504,4,66,7.57,6,3,5,6,1,7,57,6.06,Average
4505,4,74,4.16,5,4,7,2,1,4,93,6.19,Average
4506,3,77,4.08,8,8,6,6,1,1,77,6.77,Average
4507,5,64,4.71,4,5,4,3,0,7,72,5.9,Poor
4508,5,79,5.38,9,1,8,6,1,6,48,6.29,Average
4509,7,76,6.36,10,5,7,5,0,8,54,7.36,Good
4510,4,71,6.68,8,8,5,4,1,5,67,6.96,Average
4511,4,59,4.76,8,4,4,7,0,8,47,5.47,Poor
4512,9,80,7.7,8,2,7,1,0,8,99,8.24,Good
4513,6,76,7.28,6,3,5,6,0,9,85,6.86,Average
4514,4,61,5.62,5,9,4,6,1,1,75,6.83,Average
4515,2,95,4.08,9,7,8,2,1,3,78,6.64,Average
4516,6,80,4.43,6,3,5,7,1,6,91,6.74,Average
4517,2,81,6.15,4,5,7,2,1,4,47,5.68,Poor
4518,5,81,4.85,10,3,4,5,0,8,81,6.64,Average
4519,6,90,6.07,10,4,6,7,1,1,89,8.21,Good
4520,4,94,7.46,9,8,4,4,1,5,89,7.88,Good
4521,3,84,7.01,10,3,7,1,0,4,58,6.7,Average
4522,7,95,5.27,10,3,7,1,0,1,43,7.9,Good
4523,2,70,5.89,8,8,6,1,0,6,66,6.09,Average
4524,6,59,7.38,7,7,7,5,0,3,52,7.3,Good
4525,4,65,8.73,4,7,4,5,1,5,77,6.85,Average
4526,6,56,8.14,5,2,5,6,1,6,60,6.49,Average
4527,4,53,7.04,4,7,4,4,0,4,65,6.27,Average
4528,4,76,5.99,6,3,7,1,0,6,84,6.31,Average
4529,4,74,6.01,10,7,6,1,1,7,97,7.09,Good
4530,9,80,8.84,7,4,6,6,0,2,62,8.79,Excellent
4531,7,60,4.22,6,8,8,4,0,7,93,7.01,Good
4532,3,97,9.43,9,8,6,7,0,7,69,7.64,Good
4533,3,69,7.65,8,6,6,4,1,2,70,6.95,Average
4534,6,85,7.75,10,3,7,4,1,3,70,7.97,Good
4535,6,66,4.21,8,6,5,2,1,3,55,6.85,Average
4536,4,94,7.33,4,6,5,4,0,1,91,7.58,Good
4537,9,60,6.67,8,3,7,3,1,1,98,8.42,Good
4538,4,79,4.58,8,4,6,5,0,6,81,6.35,Average
4539,9,84,5.53,9,2,4,4,1,9,80,7.71,Good
4540,4,90,8.9,5,1,5,2,0,9,46,6.19,Average
4541,2,87,7.02,5,2,7,7,0,1,56,6.16,Average
4542,2,71,6.27,6,7,4,3,1,7,63,5.76,Poor
4543,5,92,4.4,10,5,6,2,1,6,59,6.95,Average
4544,4,97,7.93,6,9,7,2,0,4,78,7.82,Good
4545,7,76,7.87,5,3,5,6,0,3,66,7.58,Good
4546,5,86,7.38,4,2,4,2,0,9,41,6.06,Average
4547,6,95,6.81,5,4,4,2,0,5,99,7.67,Good
4548,4,98,6.39,6,2,5,1,0,8,90,6.58,Average
4549,2,84,7.26,7,7,4,5,1,4,40,6.38,Average
4550,9,53,5.28,10,6,5,6,0,4,73,7.96,Good
4551,7,65,9.18,8,8,7,6,1,6,66,8.11,Good
4552,4,65,7.24,9,5,8,1,1,6,76,6.75,Average
4553,3,70,5.71,7,2,6,3,1,3,89,6.18,Average
4554,3,75,6.47,7,4,7,1,1,2,45,6.29,Average
4555,9,85,8.43,8,1,6,6,0,9,77,8.07,Good
4556,5,68,4.89,5,2,6,3,1,2,93,6.51,Average
4557,3,66,5.61,10,4,5,6,1,9,99,6.09,Average
4558,5,94,7.74,4,6,8,4,1,8,66,7.02,Good
4559,2,75,5.74,7,4,6,3,0,7,87,5.78,Poor
4560,4,71,8.36,4,4,6,6,1,5,55,6.39,Average
4561,2,77,4.72,9,2,7,1,1,3,74,5.88,Poor
4562,2,50,8.19,9,9,8,6,1,2,66,6.74,Average
4563,8,93,4.38,9,8,8,1,0,8,74,7.99,Good
4564,1,85,4.07,6,8,6,3,0,2,97,6.23,Average
4565,7,92,8.94,7,5,8,1,0,8,94,8.28,Good
4566,5,86,7.2,9,3,7,3,1,5,75,7.34,Good
4567,8,51,5.94,6,6,5,2,0,9,77,6.91,Average
4568,1,66,5.28,9,9,6,5,0,4,67,6.0,Average
4569,7,89,7.39,5,8,4,7,0,8,95,8.02,Good
4570,5,87,6.8,7,7,6,3,1,7,42,6.96,Average
4571,4,70,9.45,6,8,6,7,0,8,96,7.28,Good
4572,7,58,9.41,9,4,5,7,1,5,80,7.96,Good
4573,2,62,7.49,10,6,4,2,1,2,70,6.68,Average
4574,1,60,6.44,6,5,4,2,1,7,42,4.89,Poor
4575,1,65,6.7,9,2,4,2,1,3,77,5.77,Poor
4576,1,65,7.75,5,8,5,7,0,2,92,6.42,Average
4577,5,51,4.56,4,3,8,2,0,3,91,6.0,Average
4578,7,91,5.81,9,5,4,3,1,4,63,7.93,Good
4579,2,93,4.41,4,8,8,7,1,7,65,5.75,Poor
4580,8,57,4.4,7,9,7,7,1,1,80,7.94,Good
4581,4,92,5.08,5,9,5,1,1,6,86,6.95,Average
4582,3,91,6.67,10,5,8,2,0,6,67,6.86,Average
4583,8,62,8.32,7,2,4,4,0,8,48,7.12,Good
4584,2,66,6.67,10,7,4,2,1,2,76,6.75,Average
4585,3,88,5.85,4,7,8,1,0,2,92,6.89,Average
4586,3,73,4.45,5,8,8,1,0,1,66,6.36,Average
4587,1,52,7.03,8,8,7,5,0,3,87,6.17,Average
4588,6,79,5.49,5,5,5,5,0,7,42,6.44,Average
4589,2,62,7.38,5,1,6,7,1,8,80,5.19,Poor
4590,1,68,9.37,10,4,7,2,0,7,88,6.36,Average
4591,2,56,4.61,8,4,7,2,1,9,67,4.89,Poor
4592,6,58,5.17,6,3,7,6,0,8,71,6.06,Average
4593,4,68,6.6,6,8,4,7,0,8,74,6.47,Average
4594,6,94,9.33,6,3,8,6,1,2,46,7.92,Good
4595,9,89,8.24,4,5,5,5,0,1,46,8.59,Excellent
4596,8,71,8.94,5,2,4,2,1,6,60,7.53,Good
4597,1,67,5.84,9,6,7,6,0,7,71,5.58,Poor
4598,8,72,9.46,8,6,5,4,1,6,77,8.51,Excellent
4599,9,51,4.57,9,8,4,3,0,7,59,7.45,Good
4600,6,99,4.29,4,8,6,5,1,8,47,6.75,Average
4601,5,99,8.71,8,1,7,5,0,2,43,7.58,Good
4602,6,60,9.1,9,5,4,1,1,1,65,7.98,Good
4603,6,80,4.5,10,2,4,2,0,8,54,6.49,Average
4604,9,82,4.62,4,5,7,5,1,8,45,7.05,Good
4605,4,63,4.18,4,9,6,5,1,8,87,5.92,Poor
4606,2,65,4.57,4,4,8,6,0,7,71,4.9,Poor
4607,9,60,5.15,8,8,6,4,1,2,44,7.98,Good
4608,2,82,9.34,9,1,7,7,1,4,83,6.78,Average
4609,9,56,7.67,9,8,8,2,0,9,85,8.21,Good
4610,2,80,8.28,7,6,4,3,0,8,97,6.57,Average
4611,8,97,8.27,4,8,6,4,0,4,45,8.45,Good
4612,9,95,6.94,6,6,6,3,1,8,42,8.02,Good
4613,9,96,8.39,5,3,8,1,1,6,68,8.38,Good
4614,9,63,7.28,10,8,4,5,0,9,58,8.11,Good
4615,2,77,5.73,10,5,6,6,1,1,49,6.42,Average
4616,4,92,7.09,7,5,8,4,0,6,46,6.76,Average
4617,7,65,6.93,7,7,6,3,1,4,84,7.84,Good
4618,2,68,8.53,8,6,4,2,0,3,40,6.41,Average
4619,1,66,9.4,7,9,4,1,1,5,40,6.25,Average
4620,3,75,6.26,9,7,5,7,0,8,56,6.26,Average
4621,4,55,8.2,8,3,8,1,0,6,61,6.3,Average
4622,8,92,4.55,8,5,7,5,0,1,75,8.31,Good
4623,6,98,8.27,10,9,6,5,1,6,53,8.45,Good
4624,2,58,6.04,10,2,4,3,1,7,45,5.19,Poor
4625,9,99,4.22,6,1,6,3,1,6,69,7.54,Good
4626,2,66,6.0,4,8,6,1,0,3,85,6.12,Average
4627,5,80,7.36,7,8,7,3,1,9,86,7.26,Good
4628,4,61,4.66,4,2,4,5,1,4,72,5.54,Poor
4629,7,72,9.08,4,8,5,1,0,5,59,7.86,Good
4630,8,54,4.43,4,5,8,1,0,5,55,6.56,Average
4631,5,92,9.12,8,2,6,7,0,3,43,7.52,Good
4632,5,85,7.89,4,7,7,2,0,2,73,7.63,Good
4633,2,85,5.81,7,7,7,2,1,8,40,5.72,Poor
4634,8,52,6.15,8,3,8,3,0,7,52,6.83,Average
4635,2,73,8.07,7,1,8,3,1,5,87,6.1,Average
4636,6,66,7.31,8,4,4,5,0,1,47,7.38,Good
4637,8,88,7.69,5,2,6,5,1,1,61,8.12,Good
